query,intent
그리고 습관화는 정해진 대로 올바르게 실행할 수 있도록 습관화하는 것 그래서 어 항상 어디를 가든지 어느 기관을 가든지 뭐 검사실 뿐만이 아니고 어느 기관을 가든지 규칙이라는 게 따르게 되고 그 규칙을 어길 때는 어쨌든 다른 사람들이 피해를 볼 수 있는 그런 상황들이 올 수 있기 때문에 어 이런 부분들이 어 전체적으로 잘 지켜져야지 모든 사람들이 좀 어 잘 근무를 할 수 있는 그리고 어 편안하게 그리고 어 좀 더 효율적으로 일을 할 수 있는 게 생기지 않나라고 생각이 들면서 그래서 전 직원이 같이 다 습관화되고 어 그 습관화된 거를 올바르게 실행을 할 수 있어야 된다고 생각이 듭니다.,1
내가 정돈을 하고 정리를 하기 위해서 잡동사니에서 고민해야 될 것들 그래서 사용하는 물건인가라고 생각을 하고 그다음에 원하는 물건인가 그리고 좋아하는 물건인가 이 물건을 어디에 쓰는지 알고 있는가 그리고 앞으로 쓰게 될까에 대한 고민을 해 보고 여기서 내가 (yes)/(예스)가 나오면 잡동사니가 아니고 내가 정돈을 해야 되는데 그 자리를 잡아 줘야 되는 그리고 잡동사니다 라고 하면 과감하게 버릴 수 있는 의지가 있어야 될 것 같습니다.,1
그래서 물건 소유를 내가 어디까지 할 건지를 하고 이게 필요한 건지 안 필요한 건지 분류를 한 다음에 필요한 것에 대해서는 물건의 자리를 정해서 그 자리에 정돈을 정확하게 하고 그리고 진열과 진열을 해놓을 건지 아니면 수납을 해 건지 정확하게 정돈을 정하는 그런 0단계부터 3단계까지 기준을 정해 정해서 정리 수납의 3단계를 실천을 하였으면 좋겠습니다.,1
그래서 가족의 의견을 먼저 물어보고 이거는 필요해 안 필요해 이거는 어디다가 놓았으면 좋겠어 라고 먼저 의견을 물어보는 게 중요하다고 합니다.,1
가정에서도 중요하고 직장에서도 중요하고 한데 임상병리사로서 어 직업을 가지고 살아갈 때 내가 정확하게 어디에서 어떻게 일을 해야 되고 어떤 구조에서 일을 해야 되고 어떤 위치에서 일을 해야 되고 어떤 상태에서 일을 해야 되는그런 것들이 굉장히 중요하고 검사실은 어쨌든 청결 그리고 소독이 굉장히 중요하기 때문에 정리 정돈과 위생에서 우리가 꼭 기억해야 될 거는,1
선생님 여기는 맞는데 안 맞는 부분이 어디냐 하면은 11 마디 1번으로 넘어가서 그죠?,1
어디인 것 같으세요.,1
그래서 아까 어디서부터 박자를 머리부터 세셨냐 하면은 그 레미솔파미레미도 부분 있죠.,1
교수님 혹시 이러한 상황에 쳐했을 때 도움 받기위해 연락을 어디다가 해야하나요?,1
뭐 경기 스케줄부터 시작해서 경기 갔을 때 어디서 자고 어디서 먹고 할지 훈련을 어떻게 해야 될지 그 다음에 선수 (sponsor)/(스폰서) 있잖아요.,1
미사일을 그런 것처럼 테니스 선수들이 (stroke)/(스트로크)했을 때 그 (stroke)/(스트로크) 각도나 속도 이런 것들을 기반으로 해서 어디에 떨어졌는지 그래서 선에 살짝 뭐 이렇게 걸쳤는지 안 걸쳤는지를 보여지잖아요.,1
공식적인 지위 (sponsorship)/(스폰서십)에서의 나의 영역은 어디까지 되고 어떠한 부분에서 어떤 정도의 어떤 권한이 주어지는지 비용은 어떻게 되는지 그다음에 뭐 대회명칭에 이 (sponsor)/(스폰서) 이름이 들어가는지 트로피의 이름 뭐 시상자는 누구인지 티브이에 노출되는 부분들 그 다음에 홍보 활동 및 언론 노출 관련 내용들 한번 내용도 읽어보시면은 제가 좀 상세히 적어놨거든요.,1
너가 아직 (star player)/(스타플레이어)가 아니니까 어떻게 내가 훈련 환경을 조성해 주고 누구 코치로 붙여주고 그랬을 때 니가 어디 팀에 또 어 가서 이제 이제 그 접촉을 해갖고 뭐 이렇게 선수로서 뛸 수 있는 기회도 제공해 주고 이런 여러 가지 것들을 이제 어 제시를 장밋빛 미래를 제시를 해주는 거죠.,1
재미나게 놀고 막 그럼 집이 어떻게 생겼는지 구조도 다 잘 알지 이제 부모님들도 잘 알고 막 이러니까 이제 뭐 죽마고우들 같은 경우는 정말 그 집에서 살고 그 집에서 이제 뭐 부모님이 어디 가시면 이제 중학교 때나 이럴 때는 좀 컸을 때는 이제 저희들이 가서 같이 자주는 거죠.,1
제가 이제 지난 시간에 말씀드렸던 것처럼 뭐 1가지 중 아 그 어떤 그 성공한 기업들을 분석했던 내용들에 대해서 짐 콜리스라는 어 세계적인 석학 아 세계적인 그루 이 경영에 관련된 어떤 이 그루라고 이제 음 이제 소개되는 짐 콜리스인데 대표적으로 짐 콜리스는 어 이러한 위대한 기업 그 조항 기업을라고 위대한 기업 성공하는 기업들의 8가지 습관 위대한 기업의 선택 위대한 기업은 다 어디로 갔을까 이러한 저작물들로 유명한 또 이렇게 그런 그루입니다.,1
네 이어서 이제 이게 국제 축구 대회와 관련돼서 이제 그 아까 이게 에이디 카드와 관련된 운 존인데 여기 보시면 필드 탈의실 일반 관중석 대회 운영 관계 구역해서 이렇게 많이 이렇게 구분돼 있고 또 그것을 다 통과할 수 있는지 어디만 갈 수 있는지에 따라서 왼쪽에 있는 것처럼 컬러로 이제 다 표시가 돼있습니다.,1
그래서 운영 본부를 어디 가든 여기에서 다 의사 결정을 해야 되니깐 그쵸?,1
자메이카가 어디인지 아시죠?,1
의사 결정을 통해서 최고 의사 결정권자가 이거를 어디 지역에 어떻게 출시할 것인지를 갖다가 이제 고려를 하게 되는 거죠.,1
어디 이벤트를 기획을 할 때는 어쨌든 간에 이 스포츠 이벤트와 관련돼서 어떤 전문적인 지식이나 다양한 경험이 충분히 있는 사람들과 같이 작업을 해야 되지,1
지금 어디가 있을까요?,1
어느 뭐 풋볼이나 경기를 할 때 어디어디 경기장에서 합니다라고 언론에 계속 보도가 되니까 계속 홍보가 되는 거죠.,1
자 어디에 맞느냐?,1
언급하고 있는데 이 사람의 몸의 중심 몸의 앞 앞은 어디에요?,1
몸의 방향 어디에요?,1
이 사람 시선 어디 가 있을까요?,1
그래서 제가 그래서 이렇게 가지고 올 때도 출처 반드시 명시하고 이게 어디에 있는 건지 활용하게 됩니다.,1
풍선은 나중에 우리 수업들은 학생이 뭐 내가 어디 생활 체육을 하고 있던 어디에 선생님이 돼 있던 뭐 스포츠 강사를 하던 아니면 다른 일을 한번 배구를 그냥 레이크레이션으로 시키던 응 절대 풍선은 하지 마세요.,1
밀어 어디다 밀어?,1
스탭은 어디를 가나 동일해요.,1
높이는 어디에요?,1
그럼 이 공은 어디로 가?,1
그럼 우리가 넘겨야 되는 곳은 어디에요?,1
이 공이 어디로 가요?,1
따라서 우리가 탄수화물에 일단 잉여분이 많게 되면 그게 탄수화물에 대한 저장이 끝나고 그 잉여분은 어디로 가냐?,1
어디 포로 수용 같은 경우도 아주 건강한 친구 건강한 병사가 그 뭐 뭐죠?,1
이런 차들이 만약에 기름이 떨어지면 어디로 가겠습니까?,1
상황을 이렇게 봤을 때 고향에서 나고 자랐기 땜에 사람들한테 이렇게 이야기했을 때 태안 안다 그러면은 되게 반갑고 또 되게 그 사람에 대한 호의적인 거가 되는데 반면에 좀 태안 태안이 어디에 있지 이러면은 좀 서운한 감정들은 다 있죠.,1
여러분들 아마도 어 (fitness center)/(피트니스 센터)에서 고객을 처음 맞이하는 곳이 어디라고 생각을 하십니까?,1
그런 부분에 있어서 고객의 접점이 과연 어디신 어딘지 모든 과정에서 파악해서 경험의 요소를 정의해야 될 것입니다.,1
운동 생리학적 요소라고 해서 에이티피씨에스 시스템이 어떻게 되고 (synapse)/(시냅스)가 어디에 붙고 화학적 분자가 일어나서 뭐 이런 뭐죠.,1
야 체육하는 사람들은 왜 당연히 건강하다고 생각하고 당연히 스포츠 맨쉽을 가지고 있다라고 생각하느냐 그래서 그 잣대가 어디에요.,1
신체적인 활동들 여러 가지들 그게 어디 개념이냐 어 개 건강의 개념에서도 이렇게 나와 나오는 거 그래서 보시면 되고요.,1
수학 사 인제 수학 교수님인데 수학 박사인데 모 어디 대학에 어 지금 여기 보이시죠.,1
자 우리가 우리는 의료 전문 인력으로서 환자가 로우 백 페인이 있는 경우에는 어디에 정확히 통증을 느끼게 되는지 그리고 어떤 부위에 좀 취약한지 어떤 자세에 취약한지에 대해서도 명확히 알고 있어야겠죠.,1
그래서 허리 부위 디스크 럼바 디스크 부위와 (pll)/(피엘엘) 포스테리얼 롱지튜디널 리어먼트 이런 부분들에 대해서 어디 쪽에 있는지 척추의 앞쪽 뒤쪽을 잡아 주는 인대가 있는데 이 부분들이 어떤 어떤 자세로 인해서 손상이 된다.,1
"교수님, 질문이 있는데, 그냥 무작정 신체 어디든 밀칠 수 있는건가요?",1
우리 나머지 친구들 다 어디 갔어요.,1
눈코 뜰 새 그냥 어디 어디로 막 튀어가 있고 막 그런다고 하죠.,1
샵이 두 개 어디 어디에 붙어 있어요?,1
파 라 도 5도 하면 솔 시 레 그게 이제 어디가 돈지 어디가 판지 어디가 솔인지 이게 조금 찾는 게 문제지 찾을 수만 있다면 누구라도 다 0도 아 첫 번째는 계이름으로 합니다.,1
그런 얘기 그래서 우리가 이 화성법이라고 하는 것은 일절 그냥 진짜 어떻게 보면 막 요즘 애들은 무조건 어디에도 그냥 그 저 치즈를 넣잖아요.,1
시작 이렇게 했는데 여러분들 소리가 나는데 정작 지휘자는 어디 가나?,1
예술의 전당 가서도 하고 싶고 막 영국 가서도 하고 싶고 막 너무 잘해가지고 저기 막 어디 가서든지 막 오스트리아 가서 하고 막 그럴 거 아니겠어요.,1
선생님 막 교수님이 이거 어디서 그런 얘기를 들어.,1
그래서 이제 우리가 지난 중간 고사 범위에 어디까지 들어갔었냐 하면 지적 장애랑 자폐 범주성 장애 여기까지 공부를 하고 시험을 봤던 걸로 기억하고 있어요.,1
그래서 뭐 장난감을 줘도 다른 아이들이 일반적으로 노는 것처럼 갖고 놀지 않고 혼자 그 장난감 가지고 어디 가가지고 그 장난감들은 길게 배열한다든지 길게 배열한다든지 눈앞에서 왔다 갔다 하면서 자기한테 시각적인 자극을 준다든지 이런 식으로 조금 장난감이나 물건도 어 일반 아동과는 다르게 가지고 노는 모습을 볼 수가 있어요.,1
그러면 친구랑 같이 친구들이랑 같이 놀아야 되는데 장난감이 어디에 있는지 직 우리 앞에 소꿉 장난 장난감이 있는지 미니카가 있는지 안 보이죠.,1
그니까 애기들이 같이 놀던 친구들이 어디도 달려갔는지를 찾으려면 한참 걸리는 거죠.,1
나 나 같은 소리 할 건 분명히 그 졸업 연주 끝나고 뭐 어디 편입을 했어.,1
그럼 다시 빠빠 빠빠빠 더 강조하고 그럼 어디 음은 따다 디 따따 이렇게 몰리는 음이 있어.,1
학생들은 어디 껄로 들어요?,1
우리가 어 눈을 감고 손이 이렇게 뻗은 상태에서도 내 손이 어디 있는지 알 수 있잖아요.,1
그래서 그거를 어 이 브로드만이라는 사람이 이제 브로드만을 또 어디서 간간히 들을 기회가 있을 수도 있어요.,1
우리 그 어 디지털 카메라에서 보면은 어 어디 부분이냐면 그 어 그 화상 처리 엔진 부분이라고 생각을 하면 돼요.,1
우리 회로판 딱 보면 어디하고 어디가 연결돼 있는지를 다 알 수 있어요.,1
이제 여기 어디냐 지금 어 눈 떠봐라 이름은 뭐냐라면서 확인을 하잖아요.,1
이제 그런 것들 감각이 어디 어디가 떨어져 있는지를 확인하는 것도 어 중요한 사항입니다.,1
처음에는 코 눈 그다음에 얼굴 감각 얼굴 그다음에 귀 그다음에 어디로 가요?,1
칠 번 팔 번은 어디서 나가냐?,1
그러면 여러분들 수상스키는 보통 어디로들 가서 많이 타시다요?,1
이 수상 스키를 재밌고 즐겁게 배우시면 여름에 어디 가서든 멋진 모습으로 수상 스키를 타실수가 있는데요.,1
자 여러분들 어디 파트를 지금 찾아보시냐면 음악 심리 치료해 가지고 음악과 심상 이렇게 써 있는 곳을 펴보세요.,1
그러면 남자 친구한테 너무 의존을 한다든지 너무 집착한다든지 또는 남자 친구랑 계속 붙어 있어야 돼 남자 친구는 조금만 이렇게 뭐 남자 친구가 자꾸 공부하러 간다그러면서 어디 가 버리거나 이런 굉장히 서운해 하고 이렇게 조금 일반적인 연인의 수준을 넘어서 남자 친구한테 너무 이렇게 너무 애착을 가진다.,1
내가 가지고 있는 뭐 열등감이라든지 나의 어떤 심리적인 측면에서 부정적인 측면들을 가만히 살펴 보고 이제 내가 사실은 남한테 보여주기 싫었던 내 상처들 나의 약점들 그런 것들이 어디에 숨어 있어요?,1
여기서는 지금 틀렸다 이렇게 얘기를 하는데 어 엄밀히 또 하려면 뭐 틀린 게 저 어디에 있겠어요.,1
우리가 어떤 것들을 꼭 대학에서 기말고사 때 화음법 시험도 보지만 그런 것 말고도 어 작곡으로 만약에 어디 전공으로 대학을 간다든가 편입을 하면 그런 화성법도 봐요.,1
